#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
    0.439822972   -2.953097094   50.824641633  -83.313589367  -61.226530204
    0.502654825   -2.953097094   44.974239871 -101.812742990  -66.090928409
    0.565486678   -2.953097094   38.308018635 -107.315792237  -68.716457092
    0.628318531   -2.953097094   31.901056119  -93.348535541  -66.454813845
    0.691150384   -2.953097094   26.883759739  -64.698881584  -55.960291798
    0.753982237   -2.953097094   23.926186124  -40.565967900  -41.497523955
    0.816814090   -2.953097094   22.005535592  -21.836901747  -24.588650546
    0.879645943   -2.953097094   20.262860518  -16.791189639  -17.269394401
    0.942477796   -2.953097094   18.408320473  -10.485667737  -14.050127880
    1.005309649   -2.953097094   18.273689665    7.050378227  -17.548458603
    1.068141502   -2.953097094   19.244308126    9.498592399  -21.288803779
    1.130973355   -2.953097094   18.994263123    1.711552868  -28.938955037
    1.193805208   -2.953097094   16.747234429  -14.373446939  -28.564130379
    1.256637061   -2.953097094   17.371555467    1.698449795  -27.436623724
    1.319468915   -2.953097094   19.617681041   18.206755630   -9.880341344
    1.382300768   -2.953097094   21.566215909   12.190232650  -10.540644046
    1.445132621   -2.953097094   22.354890736   12.666313230   -5.157579812
    1.507964474   -2.953097094   24.022417475   -6.872946718  -14.553236627
    1.570796327   -2.953097094   24.810467601    7.975867188   -6.178233274
    1.633628180   -2.953097094   26.233106587   37.501988962   -0.959592346
    1.696460033   -2.953097094   30.814830838   46.676045420   12.263606038
    1.759291886   -2.953097094   33.930184811   34.731151489   18.169329271
    1.822123739   -2.953097094   35.701951533   16.289622991   20.630593740
    1.884955592   -2.953097094   36.169940277    4.662478821   24.828896195
    1.947787445   -2.953097094   36.352429630    5.819819672   23.907838537
    2.010619298   -2.953097094   37.168647162   20.523473183   19.206591413
    2.073451151   -2.953097094   38.957520562   43.393034387   10.656611701
    2.136283004   -2.953097094   42.417042537   53.372660133   12.309780645
    2.199114858   -2.953097094   44.163778129   25.994622870   13.855057918
    2.261946711   -2.953097094   45.240039373   -1.429590974   24.522986331
    2.324778564   -2.953097094   44.733131348  -26.017367787   29.364187530
    2.387610417   -2.953097094   44.726820256  -39.483361402   28.051888750
    2.450442270   -2.953097094   41.800463032  -38.694663917   11.968134699
    2.513274123   -2.953097094   39.859802667  -36.681523969   -0.526032952
    2.576105976   -2.953097094   37.640911692  -35.595143478   -8.441257893
    2.638937829   -2.953097094   35.460198071  -41.305884110   -5.518538050
    2.701769682   -2.953097094   32.863304930  -40.563813041    0.083431750
    2.764601535   -2.953097094   30.402752626  -37.021469871    6.573542491
    2.827433388   -2.953097094   28.309297231  -29.090107031    9.430154212
    2.890265241   -2.953097094   26.588364034  -21.131631628    2.073266293
    2.953097094   -2.953097094   25.786575077   -5.498177571  -12.149300648
    3.015928947   -2.953097094   25.659160781   -7.955938913  -15.567467475
    3.078760801   -2.953097094   24.875139367  -13.102311002   -6.158020727

   -3.141592654   -2.890265241   24.752392640   -2.226453962    3.089043026
