Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
154712812 |  2.26e-03 |     -- |  1.93e+01 |  6.17e+01 |     -- |  1.20e+01 |  2.68e+01
155522817 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.20e+01 |  2.68e+01
156332830 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.20e+01 |  2.68e+01
157142841 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.20e+01 |  2.68e+01
157952864 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.20e+01 |  2.68e+01
158762867 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.68e+01
159572885 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
160382901 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
161192905 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
162002929 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
162812944 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
163622956 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.19e+01 |  2.67e+01
164432962 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.18e+01 |  2.67e+01
165242990 |  2.26e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.18e+01 |  2.67e+01
166052993 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.18e+01 |  2.67e+01
166862997 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.18e+01 |  2.66e+01
167673012 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.66e+01
168483041 |  2.25e-03 |     -- |  1.92e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.66e+01
169293044 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.66e+01
170103056 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.66e+01
170913060 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.65e+01
171723070 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
172533084 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
173343088 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
174153115 |  2.25e-03 |     -- |  1.91e+01 |  6.15e+01 |     -- |  1.16e+01 |  2.65e+01
174963120 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
175773142 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
176583158 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.15e+01 |  2.64e+01
170913060 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.17e+01 |  2.65e+01
171723070 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
172533084 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
173343088 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
174153115 |  2.25e-03 |     -- |  1.91e+01 |  6.15e+01 |     -- |  1.16e+01 |  2.65e+01
174963120 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.16e+01 |  2.65e+01
175773142 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.15e+01 |  2.65e+01
176583158 |  2.25e-03 |     -- |  1.91e+01 |  6.16e+01 |     -- |  1.15e+01 |  2.64e+01
177393170 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.15e+01 |  2.64e+01
178203191 |  2.24e-03 |     -- |  1.90e+01 |  6.16e+01 |     -- |  1.15e+01 |  2.64e+01
179013194 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.15e+01 |  2.64e+01
179823206 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.15e+01 |  2.63e+01
180633232 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.14e+01 |  2.64e+01
181443246 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.14e+01 |  2.63e+01
182253252 |  2.24e-03 |     -- |  1.90e+01 |  6.16e+01 |     -- |  1.14e+01 |  2.63e+01
183063264 |  2.24e-03 |     -- |  1.90e+01 |  6.15e+01 |     -- |  1.14e+01 |  2.63e+01
183873281 |  2.24e-03 |     -- |  1.89e+01 |  6.15e+01 |     -- |  1.13e+01 |  2.62e+01
184683297 |  2.24e-03 |     -- |  1.89e+01 |  6.15e+01 |     -- |  1.13e+01 |  2.62e+01
