struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
642,143.97667374397884,10,1,-1.216901183128357,2.8093202114105225,2.91064190864563,2.194060802459717,4.601958274841309,-7.995424270629883,-6.821336269378662,-3.5584449768066406,0.9926507472991943,-1.9198603630065918,11.304476737976074
642,143.97667374397884,11,1,-1.216901183128357,-6.875340938568115,-7.874338626861572,6.806399822235107,12.474077224731445,-6.2112531661987305,-10.467798233032227,-4.9103617668151855,-4.543380260467529,-1.017573595046997,13.926373481750488
642,143.97667374397884,12,6,-1.216901421546936,0.1948169767856598,1.321433186531067,-0.27380359172821045,1.3634910583496094,-1.1612807512283325,-0.9037399888038635,-0.810699999332428,0.2849564254283905,-0.646190881729126,1.8224478960037231
643,144.0760351471915,0,6,-1.2169013023376465,-0.19481700658798218,-1.3214328289031982,0.2738034725189209,1.3634905815124512,-2.130664825439453,-1.6624915599822998,-1.3308405876159668,0.857150137424469,-0.32022055983543396,3.148331880569458
643,144.0760351471915,1,1,-1.2169010639190674,3.643205165863037,7.470751762390137,-4.596167087554932,9.497884750366211,-5.967714309692383,-10.525178909301758,-0.6484419703483582,-3.8612382411956787,-4.420383453369141,13.463374137878418
643,144.0760351471915,2,1,-1.2169010639190674,0.42281582951545715,-2.507052183151245,-4.404294967651367,5.0854597091674805,-5.1792073249816895,-8.406879425048828,-2.4526095390319824,0.27580997347831726,-2.6096901893615723,10.507219314575195
643,144.0760351471915,3,6,-1.2169013023376465,1.3067588806152344,0.7033668160438538,-0.15884295105934143,1.4925061464309692,-4.121476650238037,-5.401488780975342,-1.5110511779785156,0.9903737902641296,0.3026160001754761,7.036926746368408
643,144.0760351471915,4,6,-1.216901183128357,-0.4154306650161743,-1.4658383131027222,-0.17184244096279144,1.5332300662994385,-3.325270414352417,-2.4534499645233154,-2.2772185802459717,1.0952658653259277,-0.3738654553890228,4.85818338394165
643,144.0760351471915,5,6,-1.2169013023376465,0.3634977340698242,0.2795993387699127,0.100691057741642,0.4695158004760742,-3.3650174140930176,-3.649921417236328,-1.8660162687301636,0.9732710123062134,-0.306820809841156,5.400803565979004
643,144.0760351471915,6,6,-1.2169013023376465,4.22536565736209e-08,2.5180648322020716e-07,8.719334232409892e-08,2.698046444038482e-07,-3.3410792350769043,-3.265648126602173,-2.0337002277374268,0.9619975090026855,-0.41100943088531494,5.20168924331665
643,144.0760351471915,7,6,-1.216901183128357,-0.36349809169769287,-0.2795995771884918,-0.10069113224744797,0.46951624751091003,-3.364788770675659,-3.649833917617798,-1.8659417629241943,0.9730821251869202,-0.3068417012691498,5.400543212890625
643,144.0760351471915,8,6,-1.216901183128357,0.41543087363243103,1.4658383131027222,0.1718427836894989,1.533230185508728,-3.3207898139953613,-2.43595027923584,-2.2688190937042236,1.0911544561386108,-0.38104936480522156,4.841989040374756
643,144.0760351471915,9,6,-1.2169010639190674,-1.3067584037780762,-0.7033665180206299,0.1588430553674698,1.492505669593811,-4.048486232757568,-5.313883304595947,-1.4406540393829346,0.9270594716072083,0.26040467619895935,6.901473045349121
643,144.0760351471915,10,1,-1.216901183128357,2.8019630908966064,2.911886215209961,2.1995482444763184,4.600879192352295,-7.988823890686035,-6.827166557312012,-3.5536954402923584,0.9870391488075256,-1.9247674942016602,11.302178382873535
643,144.0760351471915,11,1,-1.216901183128357,-6.867983341217041,-7.87558650970459,6.800915241241455,12.467818260192871,-6.211448669433594,-10.470760345458984,-4.896900177001953,-4.547361373901367,-1.0300862789154053,13.926166534423828
643,144.0760351471915,12,6,-1.216901421546936,0.19481679797172546,1.32143235206604,-0.2738035321235657,1.3634902238845825,-1.164047122001648,-0.9075014591217041,-0.812215268611908,0.2863590121269226,-0.6462737321853638,1.8270001411437988
644,144.17541163061355,0,6,-1.216901183128357,-0.1948171705007553,-1.3214329481124878,0.27380359172821045,1.3634908199310303,-2.130664587020874,-1.662491798400879,-1.3308405876159668,0.857150137424469,-0.32022058963775635,3.148331880569458
644,144.17541163061355,1,1,-1.216901183128357,3.643204689025879,7.47075080871582,-4.596165180206299,9.497883796691895,-5.967714786529541,-10.525177955627441,-0.6484419703483582,-3.8612375259399414,-4.420382976531982,13.463372230529785
644,144.17541163061355,2,1,-1.2169013023376465,0.4228164255619049,-2.507051706314087,-4.404295444488525,5.0854597091674805,-5.179206848144531,-8.406879425048828,-2.4526093006134033,0.27580997347831726,-2.6096901893615723,10.507219314575195
644,144.17541163061355,3,6,-1.2169010639190674,1.3067586421966553,0.7033669352531433,-0.15884307026863098,1.4925060272216797,-4.121476173400879,-5.401488780975342,-1.5110509395599365,0.990373969078064,0.3026157021522522,7.036926746368408
644,144.17541163061355,4,6,-1.216901183128357,-0.41543078422546387,-1.465838074684143,-0.17184233665466309,1.5332298278808594,-3.325270175933838,-2.453449249267578,-2.2772185802459717,1.0952656269073486,-0.37386539578437805,4.858182907104492
644,144.17541163061355,5,6,-1.216901421546936,0.3634977340698242,0.2795991897583008,0.10069123655557632,0.46951574087142944,-3.3650169372558594,-3.6499218940734863,-1.8660162687301636,0.9732707142829895,-0.3068212866783142,5.400804042816162
644,144.17541163061355,6,6,-1.216901421546936,9.674421619365603e-08,1.3179659674733557e-07,1.078672937637748e-07,1.9587020005928935e-07,-3.3410794734954834,-3.265648126602173,-2.0337002277374268,0.9619975090026855,-0.41100946068763733,5.201689720153809
644,144.17541163061355,7,6,-1.216901183128357,-0.36349788308143616,-0.2795994281768799,-0.10069126635789871,0.46951600909233093,-3.3647897243499756,-3.649834156036377,-1.8659415245056152,0.973082423210144,-0.30684131383895874,5.400544166564941
644,144.17541163061355,8,6,-1.216901183128357,0.41543057560920715,1.4658379554748535,0.17184236645698547,1.5332297086715698,-3.320812225341797,-2.4359993934631348,-2.2688517570495605,1.0911674499511719,-0.38103291392326355,4.842045783996582
644,144.17541163061355,9,6,-1.2169013023376465,-1.3067587614059448,-0.7033666372299194,0.1588427871465683,1.4925060272216797,-4.048828125,-5.3141961097717285,-1.44097900390625,0.9272779226303101,0.26053857803344727,6.902016639709473
644,144.17541163061355,10,1,-1.216901183128357,2.7945916652679443,2.9131205081939697,2.2050399780273438,4.59980583190918,-7.982213973999023,-6.832991600036621,-3.54894757270813,0.9814456105232239,-1.929664969444275,11.299884796142578
644,144.17541163061355,11,1,-1.216901183128357,-6.86061429977417,-7.87681770324707,6.795422554016113,12.461543083190918,-6.211634635925293,-10.473709106445312,-4.883437156677246,-4.551311492919922,-1.04259192943573,13.925960540771484
644,144.17541163061355,12,6,-1.216901183128357,0.19481712579727173,1.3214329481124878,-0.27380356192588806,1.3634908199310303,-1.16681706905365,-0.9112588167190552,-0.8137320280075073,0.28776487708091736,-0.646350622177124,1.831554651260376
645,144.27479811765923,0,6,-1.216901183128357,-0.19481657445430756,-1.3214327096939087,0.27380406856536865,1.3634905815124512,-2.130664348602295,-1.662491798400879,-1.330840826034546,0.8571502566337585,-0.32022055983543396,3.148332118988037
645,144.27479811765923,1,1,-1.2169013023376465,3.643204689025879,7.470750331878662,-4.596165180206299,9.497882843017578,-5.967714786529541,-10.525177955627441,-0.6484420895576477,-3.8612380027770996,-4.420382976531982,13.463373184204102
645,144.27479811765923,2,1,-1.2169013023376465,0.4228160083293915,-2.507051467895508,-4.404294967651367,5.085459232330322,-5.179206848144531,-8.406878471374512,-2.4526093006134033,0.2758100628852844,-2.609689712524414,10.507217407226562
