Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  608760 |  4.90e-03 |     -- |  1.58e+01 |  1.96e+01 |     -- |  6.66e+01 |  9.71e+01
  612765 |  4.95e-03 |     -- |  1.51e+01 |  1.88e+01 |     -- |  6.72e+01 |  9.78e+01
  616770 |  4.91e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.67e+01 |  9.73e+01
  620775 |  4.87e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.65e+01 |  9.70e+01
  624780 |  4.86e-03 |     -- |  1.55e+01 |  1.93e+01 |     -- |  6.62e+01 |  9.66e+01
  628785 |  4.88e-03 |     -- |  1.48e+01 |  1.83e+01 |     -- |  6.64e+01 |  9.71e+01
  632790 |  4.81e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.60e+01 |  9.63e+01
  636795 |  4.82e-03 |     -- |  1.48e+01 |  1.83e+01 |     -- |  6.60e+01 |  9.65e+01
  640800 |  4.92e-03 |     -- |  1.55e+01 |  1.92e+01 |     -- |  6.67e+01 |  9.73e+01
  644805 |  4.79e-03 |     -- |  1.48e+01 |  1.84e+01 |     -- |  6.58e+01 |  9.62e+01
  648810 |  4.78e-03 |     -- |  1.49e+01 |  1.84e+01 |     -- |  6.58e+01 |  9.61e+01
  652815 |  4.87e-03 |     -- |  1.53e+01 |  1.90e+01 |     -- |  6.63e+01 |  9.68e+01
  656820 |  4.77e-03 |     -- |  1.55e+01 |  1.92e+01 |     -- |  6.55e+01 |  9.58e+01
  660825 |  4.76e-03 |     -- |  1.46e+01 |  1.81e+01 |     -- |  6.59e+01 |  9.59e+01
  664830 |  4.82e-03 |     -- |  1.57e+01 |  1.96e+01 |     -- |  6.57e+01 |  9.62e+01
  668835 |  4.78e-03 |     -- |  1.52e+01 |  1.88e+01 |     -- |  6.57e+01 |  9.59e+01
  672840 |  4.80e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.61e+01 |  9.62e+01
  676845 |  4.75e-03 |     -- |  1.47e+01 |  1.80e+01 |     -- |  6.56e+01 |  9.57e+01
  680850 |  4.75e-03 |     -- |  1.56e+01 |  1.94e+01 |     -- |  6.54e+01 |  9.55e+01
  684855 |  4.81e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.58e+01 |  9.63e+01
  688860 |  4.75e-03 |     -- |  1.49e+01 |  1.83e+01 |     -- |  6.55e+01 |  9.57e+01
  692865 |  4.69e-03 |     -- |  1.49e+01 |  1.85e+01 |     -- |  6.52e+01 |  9.50e+01
  696870 |  4.71e-03 |     -- |  1.50e+01 |  1.85e+01 |     -- |  6.52e+01 |  9.53e+01
  700875 |  4.75e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.54e+01 |  9.57e+01
  704880 |  4.71e-03 |     -- |  1.51e+01 |  1.88e+01 |     -- |  6.52e+01 |  9.52e+01
  708885 |  4.71e-03 |     -- |  1.50e+01 |  1.84e+01 |     -- |  6.52e+01 |  9.52e+01
  712890 |  4.72e-03 |     -- |  1.60e+01 |  1.99e+01 |     -- |  6.51e+01 |  9.51e+01
  716895 |  4.63e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.45e+01 |  9.44e+01
  720900 |  4.76e-03 |     -- |  1.55e+01 |  1.92e+01 |     -- |  6.54e+01 |  9.57e+01
  724905 |  4.66e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.50e+01 |  9.48e+01
  728910 |  4.65e-03 |     -- |  1.54e+01 |  1.90e+01 |     -- |  6.46e+01 |  9.46e+01
  732915 |  4.69e-03 |     -- |  1.53e+01 |  1.90e+01 |     -- |  6.49e+01 |  9.49e+01
  736920 |  4.63e-03 |     -- |  1.53e+01 |  1.90e+01 |     -- |  6.44e+01 |  9.44e+01
  740925 |  4.62e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.45e+01 |  9.43e+01
  744930 |  4.53e-03 |     -- |  1.43e+01 |  1.76e+01 |     -- |  6.40e+01 |  9.36e+01
  748935 |  4.63e-03 |     -- |  1.47e+01 |  1.83e+01 |     -- |  6.47e+01 |  9.45e+01
  752940 |  4.61e-03 |     -- |  1.46e+01 |  1.79e+01 |     -- |  6.43e+01 |  9.43e+01
  756945 |  4.59e-03 |     -- |  1.50e+01 |  1.88e+01 |     -- |  6.44e+01 |  9.39e+01
  760950 |  4.63e-03 |     -- |  1.47e+01 |  1.81e+01 |     -- |  6.48e+01 |  9.45e+01
  764955 |  4.59e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.43e+01 |  9.40e+01
  768960 |  4.57e-03 |     -- |  1.47e+01 |  1.82e+01 |     -- |  6.42e+01 |  9.39e+01
  772965 |  4.55e-03 |     -- |  1.49e+01 |  1.86e+01 |     -- |  6.39e+01 |  9.36e+01
  776970 |  4.51e-03 |     -- |  1.48e+01 |  1.83e+01 |     -- |  6.38e+01 |  9.32e+01
  780975 |  4.51e-03 |     -- |  1.44e+01 |  1.78e+01 |     -- |  6.38e+01 |  9.32e+01
  784980 |  4.55e-03 |     -- |  1.48e+01 |  1.84e+01 |     -- |  6.40e+01 |  9.36e+01
  788985 |  4.56e-03 |     -- |  1.53e+01 |  1.89e+01 |     -- |  6.40e+01 |  9.36e+01
  792990 |  4.46e-03 |     -- |  1.42e+01 |  1.76e+01 |     -- |  6.35e+01 |  9.28e+01
  796995 |  4.51e-03 |     -- |  1.49e+01 |  1.87e+01 |     -- |  6.36e+01 |  9.31e+01
  801000 |  4.47e-03 |     -- |  1.44e+01 |  1.78e+01 |     -- |  6.35e+01 |  9.29e+01
  805005 |  4.52e-03 |     -- |  1.50e+01 |  1.85e+01 |     -- |  6.37e+01 |  9.32e+01
  809010 |  4.43e-03 |     -- |  1.41e+01 |  1.74e+01 |     -- |  6.34e+01 |  9.25e+01
  813015 |  4.47e-03 |     -- |  1.49e+01 |  1.85e+01 |     -- |  6.32e+01 |  9.28e+01
  817020 |  4.48e-03 |     -- |  1.44e+01 |  1.77e+01 |     -- |  6.36e+01 |  9.30e+01
  821025 |  4.42e-03 |     -- |  1.46e+01 |  1.80e+01 |     -- |  6.32e+01 |  9.23e+01
  825030 |  4.47e-03 |     -- |  1.63e+01 |  2.00e+01 |     -- |  6.30e+01 |  9.24e+01
  829035 |  4.39e-03 |     -- |  1.44e+01 |  1.80e+01 |     -- |  6.29e+01 |  9.19e+01
  833040 |  4.42e-03 |     -- |  1.44e+01 |  1.77e+01 |     -- |  6.31e+01 |  9.23e+01
  837045 |  4.45e-03 |     -- |  1.46e+01 |  1.80e+01 |     -- |  6.32e+01 |  9.26e+01
  841050 |  4.42e-03 |     -- |  1.47e+01 |  1.82e+01 |     -- |  6.31e+01 |  9.22e+01
  845055 |  4.39e-03 |     -- |  1.45e+01 |  1.82e+01 |     -- |  6.29e+01 |  9.20e+01
  849060 |  4.46e-03 |     -- |  1.43e+01 |  1.75e+01 |     -- |  6.36e+01 |  9.28e+01
  853065 |  4.38e-03 |     -- |  1.48e+01 |  1.83e+01 |     -- |  6.28e+01 |  9.18e+01
  857070 |  4.41e-03 |     -- |  1.42e+01 |  1.76e+01 |     -- |  6.33e+01 |  9.23e+01
  861075 |  4.30e-03 |     -- |  1.43e+01 |  1.76e+01 |     -- |  6.22e+01 |  9.10e+01
  865080 |  4.44e-03 |     -- |  1.43e+01 |  1.76e+01 |     -- |  6.33e+01 |  9.25e+01
  869085 |  4.33e-03 |     -- |  1.45e+01 |  1.80e+01 |     -- |  6.24e+01 |  9.13e+01
  873090 |  4.39e-03 |     -- |  1.53e+01 |  1.91e+01 |     -- |  6.28e+01 |  9.18e+01
  877095 |  4.24e-03 |     -- |  1.43e+01 |  1.76e+01 |     -- |  6.18e+01 |  9.04e+01
  881100 |  4.35e-03 |     -- |  1.47e+01 |  1.84e+01 |     -- |  6.25e+01 |  9.14e+01
  885105 |  4.30e-03 |     -- |  1.42e+01 |  1.76e+01 |     -- |  6.22e+01 |  9.10e+01
  889110 |  4.31e-03 |     -- |  1.47e+01 |  1.84e+01 |     -- |  6.22e+01 |  9.10e+01
  893115 |  4.23e-03 |     -- |  1.39e+01 |  1.72e+01 |     -- |  6.18e+01 |  9.04e+01
  897120 |  4.27e-03 |     -- |  1.42e+01 |  1.77e+01 |     -- |  6.20e+01 |  9.07e+01
  901125 |  4.31e-03 |     -- |  1.49e+01 |  1.86e+01 |     -- |  6.21e+01 |  9.10e+01
  905130 |  4.27e-03 |     -- |  1.48e+01 |  1.84e+01 |     -- |  6.19e+01 |  9.06e+01
  909135 |  4.30e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.23e+01 |  9.08e+01
  913140 |  4.21e-03 |     -- |  1.42e+01 |  1.76e+01 |     -- |  6.15e+01 |  9.00e+01
  917145 |  4.28e-03 |     -- |  1.46e+01 |  1.80e+01 |     -- |  6.18e+01 |  9.08e+01
  921150 |  4.27e-03 |     -- |  1.49e+01 |  1.86e+01 |     -- |  6.20e+01 |  9.06e+01
  925155 |  4.18e-03 |     -- |  1.46e+01 |  1.82e+01 |     -- |  6.13e+01 |  8.96e+01
  929160 |  4.28e-03 |     -- |  1.40e+01 |  1.73e+01 |     -- |  6.20e+01 |  9.09e+01
  933165 |  4.19e-03 |     -- |  1.39e+01 |  1.71e+01 |     -- |  6.15e+01 |  8.99e+01
  937170 |  4.14e-03 |     -- |  1.46e+01 |  1.81e+01 |     -- |  6.09e+01 |  8.92e+01
  941175 |  4.22e-03 |     -- |  1.50e+01 |  1.86e+01 |     -- |  6.14e+01 |  9.00e+01
  945180 |  4.20e-03 |     -- |  1.46e+01 |  1.82e+01 |     -- |  6.15e+01 |  8.98e+01
  949185 |  4.19e-03 |     -- |  1.39e+01 |  1.73e+01 |     -- |  6.15e+01 |  8.99e+01
  953190 |  4.18e-03 |     -- |  1.44e+01 |  1.79e+01 |     -- |  6.12e+01 |  8.97e+01
